timestamp_ms,step,sim_time,phase,phase_name,cmd_x,cmd_y,cmd_yaw,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,raw_action_7,raw_action_8,raw_action_9,raw_action_10,raw_action_11,scaled_action_0,scaled_action_1,scaled_action_2,scaled_action_3,scaled_action_4,scaled_action_5,scaled_action_6,scaled_action_7,scaled_action_8,scaled_action_9,scaled_action_10,scaled_action_11,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,target_q_7,target_q_8,target_q_9,target_q_10,target_q_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11
420,20,0.420000,1,Forward,1.000000,0.000000,0.000000,-0.025717,0.257715,-0.019246,-0.018696,-0.012532,-0.999747,1.000000,0.000000,0.000000,0.000190,0.080082,0.058941,0.021840,0.204968,0.101819,0.010368,0.114451,-0.081562,0.183494,-0.158796,0.450320,0.995762,0.101876,-0.134247,0.723044,-2.352419,-0.346654,-0.479811,3.102505,-5.203023,3.317067,-2.021457,-0.788374,0.270902,1.303488,1.062131,0.372364,0.468168,0.113863,0.413387,0.668381,-0.943535,3.177276,-3.098442,1.628050,0.294505,1.145764,0.995749,0.390111,0.216933,-0.343942,0.487053,0.819033,-1.035513,3.408995,-2.926039,1.274458,0.073626,0.286441,0.248937,0.097528,0.054233,-0.085985,0.121763,0.204758,-0.258878,0.852249,-0.731510,0.318614,0.073626,0.286441,0.248937,0.097528,0.054233,-0.085985,0.121763,0.204758,-0.258878,0.852249,-0.731510,0.318614,0.000190,0.080082,0.058941,0.021840,0.204968,0.101819,0.010368,0.114451,-0.081562,0.183494,-0.158796,0.450320,0.995762,0.101876,-0.134247,0.723044,-2.352419,-0.346654,-0.479811,3.102505,-5.203024,3.317067,-2.021457,-0.788374
440,21,0.440000,1,Forward,1.000000,0.000000,0.000000,0.101016,0.443412,-0.072593,-0.010471,-0.014205,-0.999844,1.000000,0.000000,0.000000,0.018373,0.083528,0.054434,0.034924,0.141399,0.075733,0.010464,0.171653,-0.164969,0.275322,-0.211899,0.405060,0.806751,0.200377,-0.239319,0.590618,-3.329651,-1.722644,0.259721,2.528084,-3.494877,5.208813,-3.032531,-2.540603,0.294505,1.145764,0.995749,0.390111,0.216933,-0.343942,0.487053,0.819033,-1.035513,3.408995,-2.926039,1.274458,0.006297,0.506831,0.605231,0.351071,-0.328513,-0.011358,0.113208,1.164487,-0.955118,2.467629,-1.992974,0.716931,0.001574,0.126708,0.151308,0.087768,-0.082128,-0.002839,0.028302,0.291122,-0.238780,0.616907,-0.498244,0.179233,0.001574,0.126708,0.151308,0.087768,-0.082128,-0.002839,0.028302,0.291122,-0.238780,0.616907,-0.498244,0.179233,0.018373,0.083528,0.054434,0.034924,0.141399,0.075733,0.010464,0.171653,-0.164969,0.275322,-0.211899,0.405060,0.806751,0.200377,-0.239319,0.590618,-3.329651,-1.722644,0.259721,2.528084,-3.494877,5.208813,-3.032531,-2.540603
460,22,0.460000,1,Forward,1.000000,0.000000,0.000000,-0.054857,0.403755,-0.100220,-0.002124,-0.013675,-0.999904,1.000000,0.000000,0.000000,0.022856,0.085305,0.052269,0.048752,0.059043,0.046002,0.013128,0.224875,-0.208048,0.374036,-0.270131,0.322072,-0.064314,0.010408,-0.003102,0.662279,-4.222547,-1.293982,0.068806,2.515952,-1.550693,4.726288,-2.877966,-4.307040,0.006297,0.506831,0.605231,0.351071,-0.328513,-0.011358,0.113208,1.164487,-0.955118,2.467629,-1.992974,0.716931,-0.319708,-0.120001,-0.347436,-0.037689,-0.607124,1.525009,-1.073893,1.331575,-0.151337,0.205746,0.028212,-0.091115,-0.079927,-0.030000,-0.086859,-0.009422,-0.151781,0.381252,-0.268473,0.332894,-0.037834,0.051436,0.007053,-0.022779,-0.079927,-0.030000,-0.086859,-0.009422,-0.151781,0.381252,-0.268473,0.332894,-0.037834,0.051436,0.007053,-0.022779,0.022856,0.085305,0.052269,0.048752,0.059043,0.046002,0.013128,0.224875,-0.208048,0.374036,-0.270131,0.322072,-0.064314,0.010408,-0.003102,0.662279,-4.222546,-1.293982,0.068806,2.515952,-1.550693,4.726288,-2.877966,-4.307040
480,23,0.480000,1,Forward,1.000000,0.000000,0.000000,-0.104411,0.128018,-0.011507,0.001175,-0.011586,-0.999932,1.000000,0.000000,0.000000,0.002190,0.073445,0.037402,0.048001,-0.029060,0.113581,-0.052912,0.270884,-0.169458,0.308038,-0.208107,0.195271,-1.456345,-1.037121,-1.138101,-0.424491,-4.220850,4.931558,-4.433146,2.079241,2.910424,-5.624514,4.753911,-6.476564,-0.319708,-0.120001,-0.347436,-0.037689,-0.607124,1.525009,-1.073893,1.331575,-0.151337,0.205746,0.028212,-0.091115,-0.046373,0.406961,-0.152862,-0.090308,0.055178,0.965245,-0.624263,0.767765,0.207461,-0.271086,0.278693,-0.107082,-0.011593,0.101740,-0.038216,-0.022577,0.013794,0.241311,-0.156066,0.191941,0.051865,-0.067772,0.069673,-0.026771,-0.011593,0.101740,-0.038216,-0.022577,0.013794,0.241311,-0.156066,0.191941,0.051865,-0.067772,0.069673,-0.026771,0.002190,0.073445,0.037402,0.048001,-0.029060,0.113581,-0.052912,0.270884,-0.169458,0.308038,-0.208107,0.195271,-1.456345,-1.037121,-1.138101,-0.424491,-4.220850,4.931558,-4.433147,2.079241,2.910424,-5.624514,4.753912,-6.476564
500,24,0.500000,1,Forward,1.000000,0.000000,0.000000,-0.147354,0.125155,-0.000199,0.003517,-0.008821,-0.999955,1.000000,0.000000,0.000000,-0.019237,0.066245,0.007575,0.026129,-0.067665,0.197953,-0.122932,0.276202,-0.089262,0.164702,-0.099070,0.090757,-0.831796,-0.076194,-1.593480,-1.328128,-0.790023,3.552090,-2.847743,-0.523642,4.044565,-7.033805,5.212928,-4.388038,-0.046373,0.406961,-0.152862,-0.090308,0.055178,0.965245,-0.624263,0.767765,0.207461,-0.271086,0.278693,-0.107082,-0.404636,0.248787,0.012791,-0.192126,0.192377,0.591877,-0.736818,0.317528,0.632763,-0.745024,0.655198,-0.574977,-0.101159,0.062197,0.003198,-0.048031,0.048094,0.147969,-0.184204,0.079382,0.158191,-0.186256,0.163800,-0.143744,-0.101159,0.062197,0.003198,-0.048031,0.048094,0.147969,-0.184204,0.079382,0.158191,-0.186256,0.163800,-0.143744,-0.019237,0.066245,0.007575,0.026129,-0.067665,0.197953,-0.122932,0.276202,-0.089262,0.164702,-0.099070,0.090757,-0.831796,-0.076194,-1.593480,-1.328128,-0.790023,3.552091,-2.847743,-0.523642,4.044565,-7.033805,5.212928,-4.388038
520,25,0.520000,1,Forward,1.000000,0.000000,0.000000,-0.144067,0.134988,0.030643,0.006229,-0.005854,-0.999963,1.000000,0.000000,0.000000,-0.047614,0.059511,-0.011703,-0.005570,-0.053942,0.227318,-0.168213,0.232101,0.006443,0.021180,0.010102,-0.003533,-1.585605,-0.399307,-0.654665,-1.614772,1.319099,0.390712,-1.825739,-2.840874,4.655659,-6.648912,5.065127,-4.467981,-0.404636,0.248787,0.012791,-0.192126,0.192377,0.591877,-0.736818,0.317528,0.632763,-0.745024,0.655198,-0.574977,-0.433742,0.059451,-0.011846,-0.358690,-0.354773,0.278751,-0.363983,0.453566,1.108969,-0.944260,0.983574,-0.946861,-0.108436,0.014863,-0.002961,-0.089673,-0.088693,0.069688,-0.090996,0.113391,0.277242,-0.236065,0.245893,-0.236715,-0.108436,0.014863,-0.002961,-0.089673,-0.088693,0.069688,-0.090996,0.113391,0.277242,-0.236065,0.245893,-0.236715,-0.047614,0.059511,-0.011703,-0.005570,-0.053942,0.227318,-0.168213,0.232101,0.006443,0.021180,0.010102,-0.003533,-1.585605,-0.399307,-0.654665,-1.614772,1.319099,0.390712,-1.825739,-2.840875,4.655659,-6.648912,5.065127,-4.467981
540,26,0.540000,1,Forward,1.000000,0.000000,0.000000,-0.197235,0.243637,0.049841,0.010820,-0.002043,-0.999939,1.000000,0.000000,0.000000,-0.069697,0.042010,-0.020135,-0.038758,-0.052413,0.196232,-0.172426,0.184199,0.113533,-0.094155,0.109393,-0.097533,-0.797599,-0.981798,-0.265737,-1.407559,-0.432295,-2.310123,0.542931,-1.927883,5.058461,-5.028015,4.529872,-4.165067,-0.433742,0.059451,-0.011846,-0.358690,-0.354773,0.278751,-0.363983,0.453566,1.108969,-0.944260,0.983574,-0.946861,-0.640854,0.091355,-0.009548,-0.553447,-0.402262,0.070536,-0.206258,0.429581,1.555857,-1.235805,1.519180,-1.473499,-0.160214,0.022839,-0.002387,-0.138362,-0.100565,0.017634,-0.051565,0.107395,0.388964,-0.308951,0.379795,-0.368375,-0.160214,0.022839,-0.002387,-0.138362,-0.100565,0.017634,-0.051565,0.107395,0.388964,-0.308951,0.379795,-0.368375,-0.069697,0.042010,-0.020135,-0.038758,-0.052413,0.196232,-0.172426,0.184199,0.113533,-0.094155,0.109393,-0.097533,-0.797599,-0.981798,-0.265737,-1.407559,-0.432295,-2.310123,0.542931,-1.927883,5.058461,-5.028015,4.529872,-4.165067
560,27,0.560000,1,Forward,1.000000,0.000000,0.000000,0.121321,0.239316,-0.027273,0.014889,-0.004566,-0.999879,1.000000,0.000000,0.000000,-0.077825,0.035908,-0.016417,-0.047595,-0.006549,0.129884,-0.139740,0.135503,0.112847,-0.187092,0.215468,-0.121974,-0.248207,0.065450,0.506290,0.026926,3.104833,-3.687653,2.183260,-2.977818,-1.668552,-4.140721,5.121849,1.237174,-0.640854,0.091355,-0.009548,-0.553447,-0.402262,0.070536,-0.206258,0.429581,1.555857,-1.235805,1.519180,-1.473499,-1.070362,-0.044011,-0.224778,-1.422422,-0.532758,-0.017321,0.014733,0.320705,2.835782,-1.408898,1.835000,-2.337662,-0.267591,-0.011003,-0.056194,-0.355606,-0.133189,-0.004330,0.003683,0.080176,0.708946,-0.352224,0.458750,-0.584416,-0.267591,-0.011003,-0.056194,-0.355606,-0.133189,-0.004330,0.003683,0.080176,0.708946,-0.352224,0.458750,-0.584416,-0.077825,0.035908,-0.016417,-0.047595,-0.006549,0.129884,-0.139740,0.135503,0.112847,-0.187092,0.215468,-0.121974,-0.248207,0.065450,0.506290,0.026926,3.104833,-3.687653,2.183260,-2.977818,-1.668552,-4.140721,5.121849,1.237174
580,28,0.580000,1,Forward,1.000000,0.000000,0.000000,0.052399,0.216469,-0.108224,0.019506,-0.005799,-0.999793,1.000000,0.000000,0.000000,-0.079229,0.037458,-0.007575,-0.046543,0.048570,0.055447,-0.078200,0.081506,0.091974,-0.260080,0.316296,-0.098990,0.014021,0.086745,0.404273,0.033602,2.439533,-3.525046,3.309769,-2.455466,-0.438991,-3.185464,4.600570,0.750247,-1.070362,-0.044011,-0.224778,-1.422422,-0.532758,-0.017321,0.014733,0.320705,2.835782,-1.408898,1.835000,-2.337662,-1.306583,-0.099157,-0.328644,-1.688143,-1.006763,-0.124795,0.426658,0.377803,3.054373,-1.326073,1.812992,-2.455960,-0.326646,-0.024789,-0.082161,-0.422036,-0.251691,-0.031199,0.106664,0.094451,0.763593,-0.331518,0.453248,-0.613990,-0.326646,-0.024789,-0.082161,-0.422036,-0.251691,-0.031199,0.106664,0.094451,0.763593,-0.331518,0.453248,-0.613990,-0.079229,0.037458,-0.007575,-0.046543,0.048570,0.055447,-0.078200,0.081506,0.091974,-0.260080,0.316296,-0.098990,0.014021,0.086745,0.404273,0.033602,2.439533,-3.525046,3.309769,-2.455466,-0.438991,-3.185464,4.600570,0.750247
600,29,0.600000,1,Forward,1.000000,0.000000,0.000000,0.108053,0.135716,-0.067762,0.022419,-0.007697,-0.999719,1.000000,0.000000,0.000000,-0.078576,0.037141,-0.008543,-0.046409,0.080186,-0.008231,0.004160,0.044225,0.111051,-0.299819,0.382710,-0.106310,0.043477,-0.066455,-0.199593,-0.014087,1.102591,-2.822462,4.199600,-1.535871,1.746479,-1.426803,2.634316,-1.019581,-1.306583,-0.099157,-0.328644,-1.688143,-1.006763,-0.124795,0.426658,0.377803,3.054373,-1.326073,1.812992,-2.455960,-1.206752,-0.392001,-0.295363,-1.243436,-1.495198,-0.383351,0.785593,0.785013,3.251701,-1.248880,1.532439,-2.786761,-0.301688,-0.098000,-0.073841,-0.310859,-0.373800,-0.095838,0.196398,0.196253,0.812925,-0.312220,0.383110,-0.696690,-0.301688,-0.098000,-0.073841,-0.310859,-0.373800,-0.095838,0.196398,0.196253,0.812925,-0.312220,0.383110,-0.696690,-0.078576,0.037141,-0.008543,-0.046409,0.080186,-0.008231,0.004160,0.044225,0.111051,-0.299819,0.382710,-0.106310,0.043477,-0.066455,-0.199593,-0.014087,1.102591,-2.822462,4.199600,-1.535871,1.746479,-1.426803,2.634316,-1.019581
620,30,0.620000,1,Forward,1.000000,0.000000,0.000000,0.283858,0.243781,-0.047802,0.026887,-0.012794,-0.999557,1.000000,0.000000,0.000000,-0.078075,0.022223,-0.014776,-0.044071,0.082445,-0.066712,0.096248,0.033874,0.172419,-0.309529,0.397697,-0.156318,-0.018212,-0.996876,-0.316318,0.191291,-0.414294,-2.741158,4.458057,-0.007849,3.793044,-0.162502,0.084122,-3.265865,-1.206752,-0.392001,-0.295363,-1.243436,-1.495198,-0.383351,0.785593,0.785013,3.251701,-1.248880,1.532439,-2.786761,-0.892205,-0.356297,-0.138349,-0.783307,-1.094087,-0.768552,1.096869,0.587195,2.935217,-0.788229,0.967331,-2.505282,-0.223051,-0.089074,-0.034587,-0.195827,-0.273522,-0.192138,0.274217,0.146799,0.733804,-0.197057,0.241833,-0.626321,-0.223051,-0.089074,-0.034587,-0.195827,-0.273522,-0.192138,0.274217,0.146799,0.733804,-0.197057,0.241833,-0.626321,-0.078075,0.022223,-0.014776,-0.044071,0.082445,-0.066712,0.096248,0.033874,0.172419,-0.309529,0.397697,-0.156318,-0.018212,-0.996876,-0.316318,0.191291,-0.414294,-2.741158,4.458057,-0.007849,3.793044,-0.162502,0.084122,-3.265865
640,31,0.640000,1,Forward,1.000000,0.000000,0.000000,0.544923,0.295362,-0.043554,0.032735,-0.022980,-0.999200,1.000000,0.000000,0.000000,-0.080533,-0.002553,-0.016372,-0.037224,0.063986,-0.128029,0.184231,0.042534,0.263343,-0.275799,0.351964,-0.235513,-0.197669,-1.259267,0.049660,0.416807,-1.200031,-2.965828,4.070994,0.636960,4.964307,2.125881,-2.861802,-4.291087,-0.892205,-0.356297,-0.138349,-0.783307,-1.094087,-0.768552,1.096869,0.587195,2.935217,-0.788229,0.967331,-2.505282,0.115530,0.200164,0.146124,0.143545,0.769372,-1.205632,1.055688,-0.569264,0.359764,-0.338071,0.478124,-0.231464,0.028883,0.050041,0.036531,0.035886,0.192343,-0.301408,0.263922,-0.142316,0.089941,-0.084518,0.119531,-0.057866,0.028883,0.050041,0.036531,0.035886,0.192343,-0.301408,0.263922,-0.142316,0.089941,-0.084518,0.119531,-0.057866,-0.080533,-0.002553,-0.016372,-0.037224,0.063986,-0.128029,0.184231,0.042534,0.263343,-0.275799,0.351964,-0.235513,-0.197669,-1.259267,0.049660,0.416807,-1.200031,-2.965828,4.070994,0.636960,4.964307,2.125881,-2.861802,-4.291087
660,32,0.660000,1,Forward,1.000000,0.000000,0.000000,0.626652,0.268766,-0.065670,0.038219,-0.035399,-0.998642,1.000000,0.000000,0.000000,-0.071387,-0.007236,-0.005045,-0.024802,0.090470,-0.193236,0.243179,0.001556,0.250344,-0.207025,0.267517,-0.212664,0.794909,0.283682,0.791937,0.754933,2.239311,-3.207248,2.291253,-2.973130,-2.411468,3.570284,-4.316644,2.790848,0.115530,0.200164,0.146124,0.143545,0.769372,-1.205632,1.055688,-0.569264,0.359764,-0.338071,0.478124,-0.231464,0.179553,0.226102,-0.115561,-0.138103,0.732879,-0.590846,0.428749,-0.488318,0.119046,0.174407,-0.073729,0.411263,0.044888,0.056526,-0.028890,-0.034526,0.183220,-0.147711,0.107187,-0.122079,0.029762,0.043602,-0.018432,0.102816,0.044888,0.056526,-0.028890,-0.034526,0.183220,-0.147711,0.107187,-0.122079,0.029762,0.043602,-0.018432,0.102816,-0.071387,-0.007236,-0.005045,-0.024802,0.090470,-0.193236,0.243179,0.001556,0.250344,-0.207025,0.267517,-0.212664,0.794909,0.283682,0.791937,0.754933,2.239311,-3.207248,2.291253,-2.973130,-2.411468,3.570284,-4.316644,2.790848
680,33,0.680000,1,Forward,1.000000,0.000000,0.000000,0.613402,0.249537,-0.077409,0.043339,-0.047576,-0.997927,1.000000,0.000000,0.000000,-0.041283,0.010106,0.001422,-0.019183,0.137910,-0.217991,0.241689,-0.064489,0.174403,-0.114131,0.158857,-0.106191,1.891684,1.097531,0.092906,0.124300,2.114220,-0.305249,-1.135385,-3.022834,-4.036733,4.631392,-5.359107,5.786064,0.179553,0.226102,-0.115561,-0.138103,0.732879,-0.590846,0.428749,-0.488318,0.119046,0.174407,-0.073729,0.411263,-0.125365,0.283941,0.005748,-0.257409,0.927020,-0.607812,0.619065,-0.150317,-0.046358,0.465214,-0.449130,1.081386,-0.031341,0.070985,0.001437,-0.064352,0.231755,-0.151953,0.154766,-0.037579,-0.011590,0.116304,-0.112283,0.270347,-0.031341,0.070985,0.001437,-0.064352,0.231755,-0.151953,0.154766,-0.037579,-0.011590,0.116304,-0.112283,0.270347,-0.041283,0.010106,0.001422,-0.019183,0.137910,-0.217991,0.241689,-0.064489,0.174403,-0.114131,0.158857,-0.106191,1.891684,1.097531,0.092906,0.124300,2.114220,-0.305249,-1.135385,-3.022834,-4.036733,4.631392,-5.359107,5.786064
700,34,0.700000,1,Forward,1.000000,0.000000,0.000000,0.599587,0.307223,-0.101863,0.049334,-0.059444,-0.997012,1.000000,0.000000,0.000000,-0.018816,0.035946,0.002612,-0.024884,0.181033,-0.209258,0.214742,-0.094404,0.093833,-0.018020,0.046334,0.037813,0.756179,1.301978,0.007901,-0.450402,2.032167,0.769169,-1.284710,-0.625166,-3.652063,4.463763,-5.099149,7.069114,-0.125365,0.283941,0.005748,-0.257409,0.927020,-0.607812,0.619065,-0.150317,-0.046358,0.465214,-0.449130,1.081386,-0.213758,0.313150,0.290520,-0.084228,1.034694,-0.640324,0.736978,-0.083711,-0.249852,0.524062,-1.132958,1.412378,-0.053439,0.078288,0.072630,-0.021057,0.258673,-0.160081,0.184244,-0.020928,-0.062463,0.131015,-0.283239,0.353095,-0.053439,0.078288,0.072630,-0.021057,0.258673,-0.160081,0.184244,-0.020928,-0.062463,0.131015,-0.283239,0.353095,-0.018816,0.035946,0.002612,-0.024884,0.181033,-0.209258,0.214742,-0.094404,0.093833,-0.018020,0.046334,0.037813,0.756179,1.301978,0.007901,-0.450402,2.032167,0.769169,-1.284710,-0.625166,-3.652063,4.463763,-5.099149,7.069114
720,35,0.720000,1,Forward,1.000000,0.000000,0.000000,0.068703,0.060578,-0.125981,0.051874,-0.063103,-0.996658,1.000000,0.000000,0.000000,-0.017058,0.055101,0.010466,-0.030059,0.220922,-0.188429,0.186204,-0.084952,0.025047,0.054455,-0.033379,0.173387,-0.193264,0.597010,0.609213,-0.301259,1.856088,1.205729,-2.630009,0.956345,-3.032630,3.030423,-0.931610,6.094078,-0.213758,0.313150,0.290520,-0.084228,1.034694,-0.640324,0.736978,-0.083711,-0.249852,0.524062,-1.132958,1.412378,-0.073811,0.588204,0.300772,0.116887,1.365618,-0.555427,0.838424,0.015198,-0.526035,1.021667,-2.001773,1.766341,-0.018453,0.147051,0.075193,0.029222,0.341405,-0.138857,0.209606,0.003800,-0.131509,0.255417,-0.500443,0.441585,-0.018453,0.147051,0.075193,0.029222,0.341405,-0.138857,0.209606,0.003800,-0.131509,0.255417,-0.500443,0.441585,-0.017058,0.055101,0.010466,-0.030059,0.220922,-0.188429,0.186204,-0.084952,0.025047,0.054455,-0.033379,0.173387,-0.193264,0.597010,0.609213,-0.301259,1.856088,1.205729,-2.630009,0.956345,-3.032630,3.030423,-0.931610,6.094078
740,36,0.740000,1,Forward,1.000000,0.000000,0.000000,-1.279697,-0.904430,-0.120600,0.036553,-0.040793,-0.998499,1.000000,0.000000,0.000000,-0.022955,0.066514,0.036046,-0.025878,0.265883,-0.160257,0.120192,-0.055311,-0.039323,0.131308,-0.034297,0.288798,-0.312861,0.369898,1.620412,0.461937,2.253095,1.414789,-3.406863,1.653317,-2.975857,3.770235,-0.223320,5.187106,-0.073811,0.588204,0.300772,0.116887,1.365618,-0.555427,0.838424,0.015198,-0.526035,1.021667,-2.001773,1.766341,0.196924,0.883471,0.103166,0.133717,0.891411,-0.619728,0.612427,0.376272,-0.821160,1.552258,-1.583380,1.573348,0.049231,0.220868,0.025791,0.033429,0.222853,-0.154932,0.153107,0.094068,-0.205290,0.388065,-0.395845,0.393337,0.049231,0.220868,0.025791,0.033429,0.222853,-0.154932,0.153107,0.094068,-0.205290,0.388065,-0.395845,0.393337,-0.022955,0.066514,0.036046,-0.025878,0.265883,-0.160257,0.120192,-0.055311,-0.039323,0.131308,-0.034297,0.288798,-0.312861,0.369898,1.620412,0.461937,2.253095,1.414789,-3.406863,1.653317,-2.975857,3.770235,-0.223320,5.187106
760,37,0.760000,1,Forward,1.000000,0.000000,0.000000,-0.813765,-0.892652,0.009227,0.016961,-0.020560,-0.999645,1.000000,0.000000,0.000000,-0.017496,0.067178,0.056790,-0.009363,0.272417,-0.106871,0.055470,0.000573,-0.103502,0.155169,-0.038518,0.351289,0.378459,-0.222043,0.472103,0.820460,-0.647918,3.664891,-3.050035,3.185494,-3.057021,-1.128661,-0.109990,2.185610,0.196924,0.883471,0.103166,0.133717,0.891411,-0.619728,0.612427,0.376272,-0.821160,1.552258,-1.583380,1.573348,0.307191,1.352723,0.701647,0.172222,0.919950,-0.580460,0.818781,0.614242,-1.274842,2.616501,-2.193033,1.682507,0.076798,0.338181,0.175412,0.043056,0.229988,-0.145115,0.204695,0.153560,-0.318710,0.654125,-0.548258,0.420627,0.076798,0.338181,0.175412,0.043056,0.229988,-0.145115,0.204695,0.153560,-0.318710,0.654125,-0.548258,0.420627,-0.017496,0.067178,0.056790,-0.009363,0.272417,-0.106871,0.055470,0.000573,-0.103502,0.155169,-0.038518,0.351289,0.378459,-0.222043,0.472103,0.820460,-0.647918,3.664891,-3.050035,3.185494,-3.057021,-1.128661,-0.109990,2.185610
780,38,0.780000,1,Forward,1.000000,0.000000,0.000000,0.137295,-0.206728,0.120875,0.011039,-0.021200,-0.999714,1.000000,0.000000,0.000000,-0.005814,0.068660,0.054159,0.000474,0.245909,-0.051016,0.009866,0.075543,-0.184359,0.143873,-0.049576,0.383243,0.649340,0.273388,-0.429758,0.299287,-1.552212,2.141388,-1.898559,3.742895,-4.035090,0.116583,-0.796552,1.284280,0.307191,1.352723,0.701647,0.172222,0.919950,-0.580460,0.818781,0.614242,-1.274842,2.616501,-2.193033,1.682507,0.241956,1.454271,1.205196,0.395168,0.627025,-0.585374,1.322132,0.816823,-1.429485,3.322379,-2.996545,1.563993,0.060489,0.363568,0.301299,0.098792,0.156756,-0.146343,0.330533,0.204206,-0.357371,0.830595,-0.749136,0.390998,0.060489,0.363568,0.301299,0.098792,0.156756,-0.146343,0.330533,0.204206,-0.357371,0.830595,-0.749136,0.390998,-0.005814,0.068660,0.054159,0.000474,0.245909,-0.051016,0.009866,0.075543,-0.184359,0.143873,-0.049576,0.383243,0.649340,0.273388,-0.429758,0.299287,-1.552212,2.141388,-1.898559,3.742895,-4.035090,0.116583,-0.796552,1.284280
800,39,0.800000,1,Forward,1.000000,0.000000,0.000000,0.263683,0.156307,0.070819,0.013360,-0.026598,-0.999557,1.000000,0.000000,0.000000,0.004435,0.074133,0.045255,0.009499,0.201829,-0.033297,-0.008605,0.151734,-0.259009,0.181384,-0.088302,0.390648,0.423554,0.253348,-0.411269,0.489977,-2.346365,0.245920,-0.422313,3.563441,-3.324445,2.815803,-2.573119,0.061277,0.241956,1.454271,1.205196,0.395168,0.627025,-0.585374,1.322132,0.816823,-1.429485,3.322379,-2.996545,1.563993,0.152559,1.258348,1.068921,0.459313,0.201411,-0.742749,1.552813,0.889147,-1.485878,2.978456,-2.671076,1.118470,0.038140,0.314587,0.267230,0.114828,0.050353,-0.185687,0.388203,0.222287,-0.371469,0.744614,-0.667769,0.279617,0.038140,0.314587,0.267230,0.114828,0.050353,-0.185687,0.388203,0.222287,-0.371469,0.744614,-0.667769,0.279617,0.004435,0.074133,0.045255,0.009499,0.201829,-0.033297,-0.008605,0.151734,-0.259009,0.181384,-0.088302,0.390648,0.423554,0.253348,-0.411269,0.489977,-2.346365,0.245920,-0.422313,3.563441,-3.324445,2.815803,-2.573120,0.061277
820,40,0.820000,1,Forward,1.000000,0.000000,0.000000,0.036594,0.326809,-0.044785,0.019505,-0.027967,-0.999419,1.000000,0.000000,0.000000,0.009541,0.077518,0.039759,0.024142,0.139500,-0.044780,-0.003904,0.211936,-0.311505,0.260056,-0.154680,0.356901,0.157490,0.104006,-0.156611,0.798212,-3.251003,-0.959282,0.586700,2.531691,-2.187349,4.493067,-3.752291,-2.105935,0.152559,1.258348,1.068921,0.459313,0.201411,-0.742749,1.552813,0.889147,-1.485878,2.978456,-2.671076,1.118470,-0.263520,0.280345,0.365841,0.251590,-0.488873,0.171514,0.223785,1.233850,-1.093154,1.688444,-1.474623,0.626168,-0.065880,0.070086,0.091460,0.062898,-0.122218,0.042878,0.055946,0.308463,-0.273288,0.422111,-0.368656,0.156542,-0.065880,0.070086,0.091460,0.062898,-0.122218,0.042878,0.055946,0.308463,-0.273288,0.422111,-0.368656,0.156542,0.009541,0.077518,0.039759,0.024142,0.139500,-0.044780,-0.003904,0.211936,-0.311505,0.260056,-0.154680,0.356901,0.157490,0.104006,-0.156611,0.798212,-3.251003,-0.959282,0.586700,2.531691,-2.187349,4.493067,-3.752291,-2.105935
840,41,0.840000,1,Forward,1.000000,0.000000,0.000000,-0.288378,0.101439,-0.096608,0.022378,-0.022967,-0.999486,1.000000,0.000000,0.000000,-0.002340,0.076336,0.040844,0.039359,0.051707,-0.040797,-0.000038,0.258381,-0.313873,0.326340,-0.223709,0.285069,-0.933008,-0.147865,0.188248,0.659527,-4.632494,0.729882,0.021336,2.080533,0.556617,2.731791,-3.307150,-3.766334,-0.263520,0.280345,0.365841,0.251590,-0.488873,0.171514,0.223785,1.233850,-1.093154,1.688444,-1.474623,0.626168,-0.158012,0.010389,-0.471706,-0.157387,-0.780761,1.046116,-1.278405,1.414696,-0.367898,-0.059460,0.195908,0.163977,-0.039503,0.002597,-0.117927,-0.039347,-0.195190,0.261529,-0.319601,0.353674,-0.091974,-0.014865,0.048977,0.040994,-0.039503,0.002597,-0.117927,-0.039347,-0.195190,0.261529,-0.319601,0.353674,-0.091974,-0.014865,0.048977,0.040994,-0.002340,0.076336,0.040844,0.039359,0.051707,-0.040797,-0.000038,0.258381,-0.313873,0.326340,-0.223709,0.285069,-0.933009,-0.147865,0.188248,0.659527,-4.632494,0.729882,0.021336,2.080533,0.556617,2.731791,-3.307150,-3.766334
